,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,pk,pkatt,saves,cs,nation,venue_num,target,gf_rolling,ga_rolling,sh_rolling,sot_rolling,pk_rolling,pkatt_rolling,saves_rolling,cs_rolling
346,2021-09-02,21:45,WCQ,First round,Thu,Away,W,5.0,2.0,Estonia,73.0,6685.0,Eden Hazard,3-4-3,Guillermo Cuadra,Match Report,,25.0,9.0,0,0,1,0,Belgium,2,3,2.3333333333333335,1.3333333333333333,13.333333333333334,4.0,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333
347,2021-09-05,20:45,WCQ,First round,Sun,Home,W,3.0,0.0,Czechia,54.0,21416.0,Eden Hazard,3-4-3,Michael Oliver,Match Report,,16.0,6.0,0,0,4,1,Belgium,1,3,3.6666666666666665,2.0,19.666666666666668,6.666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.0
138,2021-09-05,20:45,WCQ,First round,Sun,Home,W,3.0,0.0,Czechia,54.0,21416.0,Eden Hazard,3-4-3,Michael Oliver,Match Report,,16.0,6.0,0,0,4,1,Belgium,1,3,4.333333333333333,1.3333333333333333,22.0,8.0,0.0,0.0,2.0,0.3333333333333333
348,2021-09-08,21:45,WCQ,First round,Wed,Away,W,1.0,0.0,Belarus,75.0,,Toby Alderweireld,3-4-3,Paweł Raczkowski,Match Report,,12.0,5.0,0,0,2,1,Belgium,2,3,3.6666666666666665,0.6666666666666666,19.0,7.0,0.0,0.0,3.0,0.6666666666666666
139,2021-09-08,21:45,WCQ,First round,Wed,Away,W,1.0,0.0,Belarus,75.0,,Toby Alderweireld,3-4-3,Paweł Raczkowski,Match Report,,12.0,5.0,0,0,2,1,Belgium,2,3,2.3333333333333335,0.0,14.666666666666666,5.666666666666667,0.0,0.0,3.3333333333333335,1.0
73,2021-10-07,20:45,UEFA Nations League,Semi-finals,Thu,Neutral,L,2.0,3.0,France,51.0,12409.0,Eden Hazard,3-4-3,Daniel Siebert,Match Report,,0.0,0.0,0,0,0,0,Belgium,3,1,1.6666666666666667,0.0,13.333333333333334,5.333333333333333,0.0,0.0,2.6666666666666665,1.0
74,2021-10-10,15:00,UEFA Nations League,Third-place match,Sun,Neutral,L,1.0,2.0,Italy,60.0,16724.0,Jan Vertonghen,3-4-3,Srđan Jovanović,Match Report,,0.0,0.0,0,0,0,0,Belgium,3,1,1.3333333333333333,1.0,8.0,3.3333333333333335,0.0,0.0,1.3333333333333333,0.6666666666666666
140,2021-11-13,20:45,WCQ,First round,Sat,Home,W,3.0,1.0,Estonia,81.0,29895.0,Eden Hazard,3-4-3,Halil Umut Meler,Match Report,,20.0,10.0,0,0,4,0,Belgium,1,3,1.3333333333333333,1.6666666666666667,4.0,1.6666666666666667,0.0,0.0,0.6666666666666666,0.3333333333333333
349,2021-11-13,20:45,WCQ,First round,Sat,Home,W,3.0,1.0,Estonia,81.0,29895.0,Eden Hazard,3-4-3,Halil Umut Meler,Match Report,,20.0,10.0,0,0,4,0,Belgium,1,3,2.0,2.0,6.666666666666667,3.3333333333333335,0.0,0.0,1.3333333333333333,0.0
141,2021-11-16,19:45,WCQ,First round,Tue,Away,D,1.0,1.0,Wales,76.0,32343.0,Kevin De Bruyne,3-4-3,Artur Dias,Match Report,,16.0,4.0,0,0,2,0,Belgium,2,2,2.3333333333333335,1.3333333333333333,13.333333333333334,6.666666666666667,0.0,0.0,2.6666666666666665,0.0
350,2021-11-16,19:45,WCQ,First round,Tue,Away,D,1.0,1.0,Wales,76.0,32343.0,Kevin De Bruyne,3-4-3,Artur Dias,Match Report,,16.0,4.0,0,0,2,0,Belgium,2,2,2.3333333333333335,1.0,18.666666666666668,8.0,0.0,0.0,3.3333333333333335,0.0
126,2022-06-03,20:45,UEFA Nations League,League A,Fri,Home,L,1.0,4.0,Netherlands,50.0,38327.0,Eden Hazard,3-4-3,José Sánchez,Match Report,,13.0,6.0,0,0,3,0,Belgium,1,1,1.6666666666666667,1.0,17.333333333333332,6.0,0.0,0.0,2.6666666666666665,0.0
127,2022-06-08,20:45,UEFA Nations League,League A,Wed,Home,W,6.0,1.0,Poland,66.0,27409.0,Eden Hazard,3-4-3,Ivan Kružliak,Match Report,,18.0,11.0,0,0,0,0,Belgium,1,3,1.0,2.0,15.0,4.666666666666667,0.0,0.0,2.3333333333333335,0.0
128,2022-06-11,19:45,UEFA Nations League,League A,Sat,Away,D,1.0,1.0,Wales,64.0,27188.0,Kevin De Bruyne,3-4-3,Benoît Bastien,Match Report,,9.0,4.0,0,0,1,0,Belgium,2,2,2.6666666666666665,2.0,15.666666666666666,7.0,0.0,0.0,1.6666666666666667,0.0
129,2022-06-14,20:45,UEFA Nations League,League A,Tue,Away,W,1.0,0.0,Poland,69.0,58803.0,Eden Hazard,3-4-3,Irfan Peljto,Match Report,,12.0,4.0,0,0,2,1,Belgium,2,3,2.6666666666666665,2.0,13.333333333333334,7.0,0.0,0.0,1.3333333333333333,0.0
130,2022-09-22,20:45,UEFA Nations League,League A,Thu,Home,W,2.0,1.0,Wales,71.0,28463.0,Eden Hazard,3-4-3,Ali Palabıyık,Match Report,,19.0,4.0,0,0,2,0,Belgium,1,3,2.6666666666666665,0.6666666666666666,13.0,6.333333333333333,0.0,0.0,1.0,0.3333333333333333
131,2022-09-25,20:45,UEFA Nations League,League A,Sun,Away,L,0.0,1.0,Netherlands,54.0,52314.0,Eden Hazard,3-4-3,Anthony Taylor,Match Report,,11.0,4.0,0,0,4,0,Belgium,2,1,1.3333333333333333,0.6666666666666666,13.333333333333334,4.0,0.0,0.0,1.6666666666666667,0.3333333333333333
354,2022-11-23,22:00,World Cup,Group stage,Wed,Neutral,W,1.0,0.0,Canada,53.0,40432.0,Eden Hazard,3-4-3,Janny Sikazwe,Match Report,,9.0,3.0,0,0,2,1,Belgium,3,3,1.0,0.6666666666666666,14.0,4.0,0.0,0.0,2.6666666666666665,0.3333333333333333
145,2022-11-23,22:00,World Cup,Group stage,Wed,Neutral,W,1.0,0.0,Canada,53.0,40432.0,Eden Hazard,3-4-3,Janny Sikazwe,Match Report,,9.0,3.0,0,0,2,1,Belgium,3,3,1.0,0.6666666666666666,13.0,3.6666666666666665,0.0,0.0,2.6666666666666665,0.3333333333333333
355,2022-11-27,16:00,World Cup,Group stage,Sun,Neutral,L,0.0,2.0,Morocco,67.0,43738.0,Eden Hazard,4-2-3-1,César Arturo Ramos,Match Report,,10.0,3.0,0,0,2,0,Belgium,3,1,0.6666666666666666,0.3333333333333333,9.666666666666666,3.3333333333333335,0.0,0.0,2.6666666666666665,0.6666666666666666
146,2022-11-27,16:00,World Cup,Group stage,Sun,Neutral,L,0.0,2.0,Morocco,67.0,43738.0,Eden Hazard,4-2-3-1,César Arturo Ramos,Match Report,,10.0,3.0,0,0,2,0,Belgium,3,1,0.6666666666666666,0.6666666666666666,9.333333333333334,3.0,0.0,0.0,2.0,0.6666666666666666
356,2022-12-01,18:00,World Cup,Group stage,Thu,Neutral,D,0.0,0.0,Croatia,51.0,43984.0,Kevin De Bruyne,4-2-3-1,Anthony Taylor,Match Report,,16.0,3.0,0,0,4,1,Belgium,3,2,0.3333333333333333,1.3333333333333333,9.666666666666666,3.0,0.0,0.0,2.0,0.3333333333333333
147,2022-12-01,18:00,World Cup,Group stage,Thu,Neutral,D,0.0,0.0,Croatia,51.0,43984.0,Kevin De Bruyne,4-2-3-1,Anthony Taylor,Match Report,,16.0,3.0,0,0,4,1,Belgium,3,2,0.0,1.3333333333333333,12.0,3.0,0.0,0.0,2.6666666666666665,0.3333333333333333
114,2023-03-24,20:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,3.0,0.0,Sweden,56.0,49296.0,Kevin De Bruyne,4-2-2-2,Orel Grinfeeld,Match Report,,14.0,5.0,0,0,3,1,Belgium,2,3,0.0,0.6666666666666666,14.0,3.0,0.0,0.0,3.3333333333333335,0.6666666666666666
115,2023-06-17,20:45,UEFA Euro Qualifying,Group stage,Sat,Home,D,1.0,1.0,Austria,56.0,39237.0,Romelu Lukaku,3-5-2,Jérôme Brisard,Match Report,,17.0,2.0,0,0,2,0,Belgium,1,2,1.0,0.0,15.333333333333334,3.6666666666666665,0.0,0.0,3.6666666666666665,1.0
116,2023-06-20,21:45,UEFA Euro Qualifying,Group stage,Tue,Away,W,3.0,0.0,Estonia,67.0,11772.0,Romelu Lukaku,4-3-3,John Beaton,Match Report,,12.0,5.0,0,0,1,1,Belgium,2,3,1.3333333333333333,0.3333333333333333,15.666666666666666,3.3333333333333335,0.0,0.0,3.0,0.6666666666666666
117,2023-09-09,17:00,UEFA Euro Qualifying,Group stage,Sat,Away,W,1.0,0.0,Azerbaijan,54.0,4500.0,Romelu Lukaku,4-3-3,Nenad Minaković,Match Report,,16.0,6.0,0,0,4,1,Belgium,2,3,2.3333333333333335,0.3333333333333333,14.333333333333334,4.0,0.0,0.0,2.0,0.6666666666666666
118,2023-09-12,20:45,UEFA Euro Qualifying,Group stage,Tue,Home,W,5.0,0.0,Estonia,75.0,24127.0,Romelu Lukaku,4-3-3,Bartosz Frankowski,Match Report,,22.0,11.0,0,0,0,1,Belgium,1,3,1.6666666666666667,0.3333333333333333,15.0,4.333333333333333,0.0,0.0,2.3333333333333335,0.6666666666666666
119,2023-10-13,20:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,3.0,2.0,Austria,42.0,47000.0,Romelu Lukaku,4-3-3,Jesús Gil,Match Report,,8.0,5.0,0,0,2,0,Belgium,2,3,3.0,0.0,16.666666666666668,7.333333333333333,0.0,0.0,1.6666666666666667,1.0
120,2023-10-16,20:45,UEFA Euro Qualifying,Group stage,Mon,Home,D,1.0,1.0,Sweden,66.0,,Romelu Lukaku,4-4-2,Maurizio Mariani,Match Report,Match awarded to,9.0,3.0,1,1,5,0,Belgium,1,2,3.0,0.6666666666666666,15.333333333333334,7.333333333333333,0.0,0.0,2.0,0.6666666666666666
121,2023-11-19,18:00,UEFA Euro Qualifying,Group stage,Sun,Home,W,5.0,0.0,Azerbaijan,75.0,30276.0,Romelu Lukaku,4-2-3-1,Gergő Bogár,Match Report,,22.0,7.0,0,0,0,1,Belgium,1,3,3.0,1.0,13.0,6.333333333333333,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.3333333333333333
145,2019-09-06,20:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,4.0,0.0,Slovakia,51.0,18098.0,Luka Modrić,4-2-3-1,Felix Brych,Match Report,,31.0,9.0,0,0,5,1,Croatia,2,3,1.6666666666666667,1.3333333333333333,14.0,3.6666666666666665,0.0,0.0,4.0,0.0
146,2019-09-09,20:00,UEFA Euro Qualifying,Group stage,Mon,Away,D,1.0,1.0,Azerbaijan,63.0,9150.0,Luka Modrić,4-2-3-1,Sandro Schärer,Match Report,,21.0,7.0,1,1,2,0,Croatia,2,2,2.3333333333333335,1.0,17.333333333333332,5.0,0.0,0.0,5.333333333333333,0.3333333333333333
147,2019-10-10,20:45,UEFA Euro Qualifying,Group stage,Thu,Home,W,3.0,0.0,Hungary,69.0,32110.0,Luka Modrić,4-3-3,Daniele Orsato,Match Report,,17.0,8.0,0,1,1,1,Croatia,1,3,2.3333333333333335,0.6666666666666666,20.666666666666668,6.333333333333333,0.3333333333333333,0.3333333333333333,4.333333333333333,0.3333333333333333
148,2019-10-13,19:45,UEFA Euro Qualifying,Group stage,Sun,Away,D,1.0,1.0,Wales,64.0,31745.0,Luka Modrić,4-2-3-1,Björn Kuipers,Match Report,,6.0,2.0,0,0,2,0,Croatia,2,2,2.6666666666666665,0.3333333333333333,23.0,8.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666
149,2019-11-16,20:45,UEFA Euro Qualifying,Group stage,Sat,Home,W,3.0,1.0,Slovakia,67.0,8212.0,Luka Modrić,4-2-3-1,Clément Turpin,Match Report,,25.0,13.0,0,0,2,0,Croatia,1,3,1.6666666666666667,0.6666666666666666,14.666666666666666,5.666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333
101,2020-09-05,19:45,UEFA Nations League,League A,Sat,Away,L,1.0,4.0,Portugal,43.0,,Domagoj Vida,4-2-3-1,Davide Massa,Match Report,,5.0,2.0,0,0,7,0,Croatia,2,1,2.3333333333333335,0.6666666666666666,16.0,7.666666666666667,0.0,0.3333333333333333,1.6666666666666667,0.3333333333333333
102,2020-09-08,20:45,UEFA Nations League,League A,Tue,Away,L,2.0,4.0,France,57.0,,Ivan Perišić,4-3-3,Ovidiu Hațegan,Match Report,,11.0,4.0,0,0,3,0,Croatia,2,1,1.6666666666666667,2.0,12.0,5.666666666666667,0.0,0.0,3.6666666666666665,0.0
103,2020-10-11,18:00,UEFA Nations League,League A,Sun,Home,W,2.0,1.0,Sweden,54.0,2020.0,Luka Modrić,4-3-3,John Beaton,Match Report,,14.0,7.0,0,0,2,0,Croatia,1,3,2.0,3.0,13.666666666666666,6.333333333333333,0.0,0.0,4.0,0.0
104,2020-10-14,20:45,UEFA Nations League,League A,Wed,Home,L,1.0,2.0,France,52.0,6266.0,Luka Modrić,4-2-3-1,Björn Kuipers,Match Report,,10.0,4.0,0,0,1,0,Croatia,1,1,1.6666666666666667,3.0,10.0,4.333333333333333,0.0,0.0,4.0,0.0
105,2020-11-14,20:45,UEFA Nations League,League A,Sat,Away,L,1.0,2.0,Sweden,56.0,,Luka Modrić,4-2-3-1,Daniel Siebert,Match Report,,8.0,3.0,0,0,4,0,Croatia,2,1,1.6666666666666667,2.3333333333333335,11.666666666666666,5.0,0.0,0.0,2.0,0.0
106,2020-11-17,20:45,UEFA Nations League,League A,Tue,Home,L,2.0,3.0,Portugal,41.0,,Luka Modrić,4-1-4-1,Michael Oliver,Match Report,,7.0,3.0,0,0,5,0,Croatia,1,1,1.3333333333333333,1.6666666666666667,10.666666666666666,4.666666666666667,0.0,0.0,2.3333333333333335,0.0
210,2021-03-24,20:45,WCQ,First round,Wed,Away,L,0.0,1.0,Slovenia,69.0,,Luka Modrić,4-2-3-1,Antonio Matéu Lahoz,Match Report,,11.0,3.0,0,0,3,0,Croatia,2,1,1.3333333333333333,2.3333333333333335,8.333333333333334,3.3333333333333335,0.0,0.0,3.3333333333333335,0.0
114,2021-03-24,20:45,WCQ,First round,Wed,Away,L,0.0,1.0,Slovenia,69.0,,Luka Modrić,4-2-3-1,Antonio Matéu Lahoz,Match Report,,11.0,3.0,0,0,3,0,Croatia,2,1,1.0,2.0,8.666666666666666,3.0,0.0,0.0,4.0,0.0
115,2021-03-27,18:00,WCQ,First round,Sat,Home,W,1.0,0.0,Cyprus,69.0,,Luka Modrić,4-1-4-1,Kristo Tohver,Match Report,,17.0,3.0,0,0,2,1,Croatia,1,3,0.6666666666666666,1.6666666666666667,9.666666666666666,3.0,0.0,0.0,3.6666666666666665,0.0
211,2021-03-27,18:00,WCQ,First round,Sat,Home,W,1.0,0.0,Cyprus,69.0,,Luka Modrić,4-1-4-1,Kristo Tohver,Match Report,,17.0,3.0,0,0,2,1,Croatia,1,3,0.3333333333333333,0.6666666666666666,13.0,3.0,0.0,0.0,2.6666666666666665,0.3333333333333333
212,2021-03-30,20:45,WCQ,First round,Tue,Home,W,3.0,0.0,Malta,67.0,,Domagoj Vida,4-2-3-1,Lionel Tschudi,Match Report,,15.0,6.0,1,1,1,1,Croatia,1,3,0.6666666666666666,0.3333333333333333,15.0,3.0,0.0,0.0,2.3333333333333335,0.6666666666666666
116,2021-03-30,20:45,WCQ,First round,Tue,Home,W,3.0,0.0,Malta,67.0,,Domagoj Vida,4-2-3-1,Lionel Tschudi,Match Report,,15.0,6.0,1,1,1,1,Croatia,1,3,1.6666666666666667,0.0,16.333333333333332,4.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0
152,2021-06-13,14:00,UEFA Euro,Group stage,Sun,Neutral,L,0.0,1.0,England,51.0,18497.0,Luka Modrić,4-3-3,Daniele Orsato,Match Report,,8.0,2.0,0,0,1,0,Croatia,3,1,2.3333333333333335,0.0,15.666666666666666,5.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0
153,2021-06-18,17:00,UEFA Euro,Group stage,Fri,Neutral,D,1.0,1.0,Czechia,49.0,5607.0,Luka Modrić,4-2-3-1,Carlos del Cerro,Match Report,,11.0,2.0,0,0,0,0,Croatia,3,2,2.0,0.3333333333333333,12.666666666666666,4.666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666
154,2021-06-22,20:00,UEFA Euro,Group stage,Tue,Neutral,W,3.0,1.0,Scotland,66.0,9896.0,Luka Modrić,4-3-3,Fernando Rapallini,Match Report,,11.0,6.0,0,0,2,0,Croatia,3,3,1.3333333333333333,0.6666666666666666,11.333333333333334,3.3333333333333335,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333
155,2021-06-28,18:00,UEFA Euro,Round of 16,Mon,Neutral,L,3.0,5.0,Spain,34.0,22771.0,Luka Modrić,4-3-3,Cüneyt Çakιr,Match Report,Required Extra Time,12.0,6.0,0,0,5,0,Croatia,3,1,1.3333333333333333,1.0,10.0,3.3333333333333335,0.0,0.0,1.0,0.0
213,2021-09-01,21:45,WCQ,First round,Wed,Away,D,0.0,0.0,Russia,60.0,18708.0,Ivan Perišić,4-2-3-1,Roi Reinshreiber,Match Report,,15.0,2.0,0,0,3,1,Croatia,2,2,2.3333333333333335,2.3333333333333335,11.333333333333334,4.666666666666667,0.0,0.0,2.3333333333333335,0.0
117,2021-09-01,21:45,WCQ,First round,Wed,Away,D,0.0,0.0,Russia,60.0,18708.0,Ivan Perišić,4-2-3-1,Roi Reinshreiber,Match Report,,15.0,2.0,0,0,3,1,Croatia,2,2,2.0,2.0,12.666666666666666,4.666666666666667,0.0,0.0,3.3333333333333335,0.3333333333333333
118,2021-09-04,20:45,WCQ,First round,Sat,Away,W,1.0,0.0,Slovakia,55.0,9047.0,Domagoj Vida,4-1-4-1,Bartosz Frankowski,Match Report,,13.0,3.0,0,0,4,1,Croatia,2,3,1.0,1.6666666666666667,14.0,3.3333333333333335,0.0,0.0,3.6666666666666665,0.6666666666666666
214,2021-09-04,20:45,WCQ,First round,Sat,Away,W,1.0,0.0,Slovakia,55.0,9047.0,Domagoj Vida,4-1-4-1,Bartosz Frankowski,Match Report,,13.0,3.0,0,0,4,1,Croatia,2,3,0.3333333333333333,0.0,14.333333333333334,2.3333333333333335,0.0,0.0,3.3333333333333335,1.0
215,2021-09-07,20:45,WCQ,First round,Tue,Home,W,3.0,0.0,Slovenia,64.0,16237.0,Ivan Perišić,4-2-3-1,Clément Turpin,Match Report,,22.0,10.0,0,0,2,1,Croatia,1,3,0.6666666666666666,0.0,13.666666666666666,2.6666666666666665,0.0,0.0,3.6666666666666665,1.0
119,2021-09-07,20:45,WCQ,First round,Tue,Home,W,3.0,0.0,Slovenia,64.0,16237.0,Ivan Perišić,4-2-3-1,Clément Turpin,Match Report,,22.0,10.0,0,0,2,1,Croatia,1,3,1.6666666666666667,0.0,16.0,5.333333333333333,0.0,0.0,3.3333333333333335,1.0
120,2021-10-08,21:45,WCQ,First round,Fri,Away,W,3.0,0.0,Cyprus,75.0,2333.0,Luka Modrić,4-1-4-1,Michael Oliver,Match Report,,27.0,11.0,0,1,1,1,Croatia,2,3,2.3333333333333335,0.0,19.0,7.666666666666667,0.0,0.0,2.6666666666666665,1.0
216,2021-10-08,21:45,WCQ,First round,Fri,Away,W,3.0,0.0,Cyprus,75.0,2333.0,Luka Modrić,4-1-4-1,Michael Oliver,Match Report,,27.0,11.0,0,1,1,1,Croatia,2,3,3.0,0.0,23.666666666666668,10.333333333333334,0.0,0.3333333333333333,1.6666666666666667,1.0
217,2021-10-11,20:45,WCQ,First round,Mon,Home,D,2.0,2.0,Slovakia,69.0,9926.0,Luka Modrić,4-1-4-1,Ovidiu Hațegan,Match Report,,21.0,10.0,0,0,0,0,Croatia,1,2,3.0,0.0,25.333333333333332,10.666666666666666,0.0,0.6666666666666666,1.3333333333333333,1.0
121,2021-10-11,20:45,WCQ,First round,Mon,Home,D,2.0,2.0,Slovakia,69.0,9926.0,Luka Modrić,4-1-4-1,Ovidiu Hațegan,Match Report,,21.0,10.0,0,0,0,0,Croatia,1,2,2.6666666666666665,0.6666666666666666,25.0,10.666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
218,2021-11-11,20:45,WCQ,First round,Thu,Away,W,7.0,1.0,Malta,67.0,4581.0,Luka Modrić,4-3-3,Deniz Aytekin,Match Report,,20.0,12.0,0,0,0,0,Croatia,2,3,2.3333333333333335,1.3333333333333333,23.0,10.333333333333334,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
122,2021-11-11,20:45,WCQ,First round,Thu,Away,W,7.0,1.0,Malta,67.0,4581.0,Luka Modrić,4-3-3,Deniz Aytekin,Match Report,,20.0,12.0,0,0,0,0,Croatia,2,3,3.6666666666666665,1.6666666666666667,20.666666666666668,10.666666666666666,0.0,0.0,0.0,0.0
219,2021-11-14,15:00,WCQ,First round,Sun,Home,W,1.0,0.0,Russia,68.0,30257.0,Luka Modrić,4-3-3,Danny Makkelie,Match Report,,19.0,5.0,0,0,0,1,Croatia,1,3,5.333333333333333,1.3333333333333333,20.333333333333332,11.333333333333334,0.0,0.0,0.0,0.0
123,2021-11-14,15:00,WCQ,First round,Sun,Home,W,1.0,0.0,Russia,68.0,30257.0,Luka Modrić,4-3-3,Danny Makkelie,Match Report,,19.0,5.0,0,0,0,1,Croatia,1,3,5.0,0.6666666666666666,19.666666666666668,9.666666666666666,0.0,0.0,0.0,0.3333333333333333
46,2022-06-03,20:45,UEFA Nations League,League A,Fri,Home,L,0.0,3.0,Austria,61.0,13994.0,Mateo Kovačić,4-1-4-1,Chris Kavanagh,Match Report,,13.0,3.0,0,0,6,0,Croatia,1,1,3.0,0.3333333333333333,19.333333333333332,7.333333333333333,0.0,0.0,0.0,0.6666666666666666
47,2022-06-06,20:45,UEFA Nations League,League A,Mon,Home,D,1.0,1.0,France,49.0,33869.0,Luka Modrić,4-1-4-1,Marco Guida,Match Report,,8.0,5.0,1,1,4,0,Croatia,1,2,0.6666666666666666,1.0,17.0,4.333333333333333,0.0,0.0,2.0,0.6666666666666666
48,2022-06-10,20:45,UEFA Nations League,League A,Fri,Away,W,1.0,0.0,Denmark,51.0,35862.0,Marcelo Brozović,4-2-3-1,Bartosz Frankowski,Match Report,,9.0,2.0,0,0,1,1,Croatia,2,3,0.6666666666666666,1.3333333333333333,13.333333333333334,4.333333333333333,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.3333333333333333
49,2022-06-13,20:45,UEFA Nations League,League A,Mon,Away,W,1.0,0.0,France,46.0,774100.0,Luka Modrić,4-3-3,Orel Grinfeeld,Match Report,,4.0,3.0,1,1,4,1,Croatia,2,3,0.6666666666666666,1.3333333333333333,10.0,3.3333333333333335,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.3333333333333333
50,2022-09-22,20:45,UEFA Nations League,League A,Thu,Home,W,2.0,1.0,Denmark,49.0,22715.0,Luka Modrić,4-3-3,Davide Massa,Match Report,,12.0,4.0,0,0,3,0,Croatia,1,3,1.0,0.3333333333333333,7.0,3.3333333333333335,0.6666666666666666,0.6666666666666666,3.0,0.6666666666666666
51,2022-09-25,20:45,UEFA Nations League,League A,Sun,Away,W,3.0,1.0,Austria,54.0,45700.0,Luka Modrić,4-3-3,Artur Dias,Match Report,,10.0,5.0,0,0,5,0,Croatia,2,3,1.3333333333333333,0.3333333333333333,8.333333333333334,3.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666
223,2022-11-23,13:00,World Cup,Group stage,Wed,Neutral,D,0.0,0.0,Morocco,64.0,59407.0,Luka Modrić,4-3-3,Fernando Rapallini,Match Report,,5.0,1.0,0,0,2,1,Croatia,3,2,2.0,0.6666666666666666,8.666666666666666,4.0,0.3333333333333333,0.3333333333333333,4.0,0.3333333333333333
127,2022-11-23,13:00,World Cup,Group stage,Wed,Neutral,D,0.0,0.0,Morocco,64.0,59407.0,Luka Modrić,4-3-3,Fernando Rapallini,Match Report,,5.0,1.0,0,0,2,1,Croatia,3,2,1.6666666666666667,0.6666666666666666,9.0,3.3333333333333335,0.0,0.0,3.3333333333333335,0.3333333333333333
224,2022-11-27,19:00,World Cup,Group stage,Sun,Neutral,W,4.0,1.0,Canada,49.0,44374.0,Luka Modrić,4-3-3,Andrés Matonte,Match Report,,13.0,10.0,0,0,1,0,Croatia,3,3,1.0,0.3333333333333333,6.666666666666667,2.3333333333333335,0.0,0.0,3.0,0.6666666666666666
128,2022-11-27,19:00,World Cup,Group stage,Sun,Neutral,W,4.0,1.0,Canada,49.0,44374.0,Luka Modrić,4-3-3,Andrés Matonte,Match Report,,13.0,10.0,0,0,1,0,Croatia,3,3,1.3333333333333333,0.3333333333333333,7.666666666666667,4.0,0.0,0.0,1.6666666666666667,0.6666666666666666
129,2022-12-01,18:00,World Cup,Group stage,Thu,Neutral,D,0.0,0.0,Belgium,49.0,43984.0,Luka Modrić,4-3-3,Anthony Taylor,Match Report,,11.0,4.0,0,0,3,1,Croatia,3,2,2.6666666666666665,0.6666666666666666,10.333333333333334,7.0,0.0,0.0,1.3333333333333333,0.3333333333333333
225,2022-12-01,18:00,World Cup,Group stage,Thu,Neutral,D,0.0,0.0,Belgium,49.0,43984.0,Luka Modrić,4-3-3,Anthony Taylor,Match Report,,11.0,4.0,0,0,3,1,Croatia,3,2,2.6666666666666665,0.6666666666666666,12.333333333333334,8.0,0.0,0.0,1.6666666666666667,0.3333333333333333
130,2022-12-05,18:00,World Cup,Round of 16,Mon,Neutral,W,2.0,1.0,Japan,58.0,42523.0,Luka Modrić,4-3-3,Ismail Elfath,Match Report,Croatia won on penalty kicks following extra time,17.0,4.0,0,0,3,0,Croatia,3,3,1.3333333333333333,0.3333333333333333,11.666666666666666,6.0,0.0,0.0,2.3333333333333335,0.6666666666666666
226,2022-12-05,18:00,World Cup,Round of 16,Mon,Neutral,W,2.0,1.0,Japan,58.0,42523.0,Luka Modrić,4-3-3,Ismail Elfath,Match Report,Croatia won on penalty kicks following extra time,17.0,4.0,0,0,3,0,Croatia,3,3,0.6666666666666666,0.3333333333333333,13.0,4.0,0.0,0.0,3.0,0.6666666666666666
227,2022-12-09,18:00,World Cup,Quarter-finals,Fri,Neutral,W,2.5,1.5,Brazil,50.0,43893.0,Luka Modrić,4-3-3,Michael Oliver,Match Report,Croatia won on penalty kicks following extra time,9.0,1.0,0,0,10,0,Croatia,3,3,1.3333333333333333,0.6666666666666666,15.0,4.0,0.0,0.0,3.0,0.3333333333333333
131,2022-12-09,18:00,World Cup,Quarter-finals,Fri,Neutral,W,2.5,1.5,Brazil,50.0,43893.0,Luka Modrić,4-3-3,Michael Oliver,Match Report,Croatia won on penalty kicks following extra time,9.0,1.0,0,0,10,0,Croatia,3,3,2.1666666666666665,1.1666666666666667,14.333333333333334,3.0,0.0,0.0,5.333333333333333,0.0
228,2022-12-13,22:00,World Cup,Semi-finals,Tue,Neutral,L,0.0,3.0,Argentina,60.0,88966.0,Luka Modrić,4-3-3,Daniele Orsato,Match Report,,12.0,2.0,0,0,4,0,Croatia,3,1,2.3333333333333335,1.3333333333333333,11.666666666666666,2.0,0.0,0.0,7.666666666666667,0.0
132,2022-12-13,22:00,World Cup,Semi-finals,Tue,Neutral,L,0.0,3.0,Argentina,60.0,88966.0,Luka Modrić,4-3-3,Daniele Orsato,Match Report,,12.0,2.0,0,0,4,0,Croatia,3,1,1.6666666666666667,2.0,10.0,1.3333333333333333,0.0,0.0,8.0,0.0
